FIPS,State,County,PopChangeRate1819,PopChangeRate1019,TotalPopEst2019,NetMigrationRate1019,NaturalChangeRate1019,Net_International_Migration_Rate_2010_2019,PopChangeRate0010,NetMigrationRate0010,NaturalChangeRate0010,Immigration_Rate_2000_2010,PopDensity2010,Under18Pct2010,Age65AndOlderPct2010,WhiteNonHispanicPct2010,BlackNonHispanicPct2010,AsianNonHispanicPct2010,NativeAmericanNonHispanicPct2010,HispanicPct2010,MultipleRacePct2010,NonHispanicWhitePopChangeRate0010,NonHispanicBlackPopChangeRate0010,NonHispanicAsianPopChangeRate0010,NonHispanicNativeAmericanPopChangeRate0010,HispanicPopChangeRate0010,MultipleRacePopChangeRate0010,WhiteNonHispanicNum2010,BlackNonHispanicNum2010,AsianNonHispanicNum2010,NativeAmericanNonHispanicNum2010,HispanicNum2010,MultipleRaceNum2010,ForeignBornPct,ForeignBornEuropePct,ForeignBornMexPct,NonEnglishHHPct,Ed1LessThanHSPct,Ed2HSDiplomaOnlyPct,Ed3SomeCollegePct,Ed4AssocDegreePct,Ed5CollegePlusPct,AvgHHSize,FemaleHHPct,HH65PlusAlonePct,OwnHomePct,ForeignBornNum,TotalPopACS,ForeignBornAfricaPct,Ed3SomeCollegeNum,Ed2HSDiplomaOnlyNum,Ed1LessThanHSNum,TotalPop25Plus,Ed5CollegePlusNum,TotalOccHU,ForeignBornAsiaPct,Ed4AssocDegreeNum,ForeignBornEuropeNum,NonEnglishHHNum,HH65PlusAloneNum,OwnHomeNum,FemaleHHNum,TotalHH,ForeignBornCentralSouthAmPct,ForeignBornCentralSouthAmNum,ForeignBornCaribPct,ForeignBornCaribNum,ForeignBornAfricaNum,ForeignBornAsiaNum,ForeignBornMexNum,LandAreaSQMiles2010,Age65AndOlderNum2010,TotalPop2010,Under18Num2010,Net_International_Migration_2000_2010,NaturalChangeNum0010,NetMigrationNum0010,TotalPopEst2012,TotalPopEst2013,TotalPopEst2010,TotalPopEst2014,TotalPopEst2011,Net_International_Migration_2010_2019,NaturalChange1019,TotalPopEst2015,TotalPopEst2016,TotalPopEst2017,NetMigration1019,TotalPopEst2018,TotalPopEstBase2010
46102,SD,Oglala Lakota,-1.075,3.967,14177,-7.759,11.726,-0.213,8.98,-8.95,20.18,0.075745495,6.49,39.32,5.88,2.80,0.03,0.10,94.10,2.19,0.86,-31.23,-60.00,366.67,10.13,68.36,2.63,381,4,14,12784,298,117,0.348796652,0.279037321,0.06975933,2.198607549,26.13120616,27.76784486,26.80511622,8.870856829,10.42497593,5.14,41.29717845,6.779039941,50.20153903,50,14335,0,1949,2019,1900,7271,758,2729,0,645,40,60,185,1370,1127,2729,0.06975933,10,0,0,0,0,10,2093.90,799,13586,5342,9.5,2530.5,-1122,14037,14126,13636,14213,13896,-29,1599,14358,14425,14384,-1058,14331,13586
46103,SD,Pennington,1.63,12.378,113775,6.458,5.92,0.707,13.98,6.58,9.31,0.235169682,36.36,24.60,13.49,81.66,1.00,1.03,8.96,4.01,3.82,8.76,40.30,36.44,33.50,72.75,59.03,82438,1013,1041,9042,4044,3855,2.418575236,0.499616028,0.285494873,0.530925262,6.472269263,27.54418925,23.87939246,10.63452583,31.4696232,2.42,10.89985025,11.91859146,68.63910696,2677,110685,0.047883634,18049,20819,4892,75584,23786,44074,1.160952252,8038,553,234,5253,30252,4804,44074,0.40384876,447,0.199665718,221,53,1285,316,2776.55,13617,100948,24837,209,8276.5,5846,104232,105919,101243,107510,102404,716,5994,108088,109111,110503,6538,111950,100960
46105,SD,Perkins,-1.479,-4.116,2865,-2.276,-1.841,0.033,-11.33,-10.83,-3.18,0.675067507,1.04,21.43,23.14,96.68,0.07,0.13,1.17,0.67,1.14,-11.16,-33.33,-42.86,-35.19,-20.00,21.43,2883,2,4,35,20,34,0.690369348,0,0.207110804,0,7.58385999,35.97472047,19.98055421,16.14000972,20.32085562,2.17,2.959501558,16.82242991,72.58566978,20,2897,0,411,740,156,2057,418,1284,0.310666206,332,0,0,216,932,38,1284,0.207110804,6,0,0,0,9,6,2870.48,690,2982,639,22.5,-106,-361,3032,3025,2988,3023,3018,1,-55,2984,2964,2962,-68,2908,2991
46107,SD,Potter,-2.403,-8.422,2153,-3.743,-4.679,0.34,-13.52,-18.20,-5.60,0.242627846,2.70,19.58,26.92,97.04,0.13,0.30,0.86,0.73,0.90,-14.39,,40.00,-9.09,240.00,0.00,2260,3,7,20,17,21,2.678185745,0.259179266,0,0,7.237635706,36.30880579,22.8588661,11.33896261,22.25572979,2.27,5.091649695,13.95112016,78.81873727,62,2315,0,379,602,120,1658,369,982,1.771058315,188,6,0,137,774,50,982,0.647948164,15,0,0,0,41,0,861.14,627,2329,456,6.5,-150,-487.5,2340,2357,2351,2306,2370,8,-110,2295,2256,2214,-88,2206,2334
46109,SD,Roberts,0.173,2.012,10394,-3.445,5.457,0.579,1.33,-4.27,4.58,0.214914034,9.22,28.38,17.32,61.46,0.11,0.21,34.07,1.24,3.04,-8.55,10.00,0.00,16.98,100.00,104.64,6238,11,21,3458,126,309,0.826285603,0.06804705,0.505492369,0.309837335,10.39218678,35.46467267,21.66946437,15.13810468,17.33557149,2.6,15.15620966,12.54841208,66.46010844,85,10287,0,1420,2324,681,6553,1136,3873,0.106931078,992,7,12,486,2574,587,3873,0.505492369,52,0,0,0,11,52,1101.04,1758,10149,2880,21.5,458.5,-427.5,10324,10238,10189,10280,10291,59,556,10209,10192,10265,-351,10376,10147
46111,SD,Sanborn,-2.17,-0.425,2344,-3.101,2.676,0.467,-11.96,-8.75,-0.19,-0.037622272,4.14,21.78,20.25,97.49,0.00,0.17,0.25,1.19,1.06,-12.40,-100.00,-60.00,-25.00,3.70,257.14,2296,0,4,6,28,25,1.134930643,0,0,1.287128713,6.638503319,40.13277007,16.71695836,14.90645745,21.6053108,2.31,8.415841584,9.504950495,73.26732673,27,2379,0.378310214,277,665,110,1657,358,1010,0.462379151,247,0,13,96,740,85,1010,0.294241278,7,0,0,9,11,0,569.32,477,2355,513,-1,-5,-232.5,2318,2325,2354,2331,2355,11,63,2348,2374,2435,-73,2396,2355
46115,SD,Spink,-1.666,-0.701,6376,-1.184,0.483,1.666,-13.94,-11.27,0.42,0.020234723,4.27,24.89,20.12,96.55,0.27,0.11,1.20,1.11,0.87,-14.61,6.25,0.00,-30.00,144.83,43.59,6194,17,7,77,71,56,0.694123091,0.154249576,0.262224279,0.533536585,8.87839964,37.17689368,19.73477186,12.38480557,21.82512924,2.42,8.765243902,13.79573171,74.19969512,45,6483,0.092549746,878,1654,395,4449,971,2624,0,551,10,14,362,1947,230,2624,0.339349067,22,0,0,6,0,17,1503.93,1291,6415,1597,1.5,31,-835.5,6740,6666,6421,6656,6564,107,31,6554,6493,6507,-76,6484,6415
46117,SD,Stanley,2.685,4.275,3098,-1.683,5.958,0,7.00,-6.30,7.81,0.774216781,2.05,24.31,15.81,89.55,0.30,0.13,6.61,0.71,2.76,3.15,80.00,-50.00,45.19,75.00,105.00,2656,9,4,196,21,82,0.696055685,0.696055685,0,0.297619048,5.13413506,30.57354302,21.73913043,10.453284,32.09990749,2.24,7.886904762,7.291666667,78.86904762,21,3017,0,470,661,111,2162,694,1344,0,226,21,4,98,1060,106,1344,0,0,0,0,0,0,0,1444.43,469,2966,721,21.5,217,-175,2976,2979,2971,2979,2978,0,177,2974,3012,2986,-50,3017,2966
46119,SD,Sully,1.017,1.017,1391,-2.905,3.922,0.726,-11.76,-21.65,8.25,1.067961165,1.36,22.58,19.16,96.36,0.07,0.00,1.17,0.87,2.18,-12.73,,-100.00,33.33,0.00,66.67,1323,1,0,16,12,30,0,0,0,0,4.352557127,33.73231774,25.46245919,11.42546246,25.02720348,2.28,6.854130053,19.33216169,85.94024605,0,1305,0,234,310,40,919,230,569,0,105,0,0,110,489,39,569,0,0,0,0,0,0,0,1006.82,263,1373,310,16.5,127.5,-334.5,1428,1435,1377,1405,1374,10,54,1401,1410,1398,-40,1377,1368
46121,SD,Todd,-0.664,5.549,10177,-9.863,15.412,1.836,6.21,-9.38,22.09,1.323772752,6.92,40.13,6.17,9.50,0.17,0.19,86.32,2.36,1.76,-18.99,100.00,38.46,8.57,64.49,35.20,913,16,18,8297,227,169,1.961745954,0,0.068661108,2,20.13000203,31.74893358,27.72699573,4.793824904,15.60024375,3.75,33.77777778,7.222222222,43.7037037,200,10195,0.039234919,1365,1563,991,4923,768,2700,1.853849926,236,0,54,195,1180,912,2700,0.068661108,7,0,0,4,189,7,1388.56,593,9612,3857,120,2002.5,-850,9908,9994,9642,9951,9842,177,1486,10041,10233,10277,-951,10245,9610
46123,SD,Tripp,-0.911,-3.665,5441,-4.391,0.726,-0.177,-12.22,-12.47,-1.10,-0.023470505,3.50,23.44,21.03,82.85,0.11,0.21,13.63,1.06,2.41,-16.57,200.00,200.00,11.29,9.09,83.78,4676,6,12,769,60,136,1.648955661,0.677903994,0,1.528013582,9.128205128,41.07692308,17.20512821,10.30769231,22.28205128,2.25,8.82852292,13.15789474,76.23089983,90,5458,0,671,1602,356,3900,869,2356,0.806156101,402,37,36,310,1796,208,2356,0.164895566,9,0,0,0,44,0,1612.45,1187,5644,1323,-1.5,-70.5,-797,5518,5523,5648,5509,5632,-10,41,5422,5495,5443,-248,5491,5649
46125,SD,Turner,-0.451,0.383,8384,1.748,-1.365,0.467,-5.67,-4.38,-2.31,0.028264556,13.53,23.77,18.96,96.78,0.24,0.20,0.62,1.34,0.95,-7.40,66.67,21.43,116.67,211.11,107.89,8078,20,17,52,112,79,1.144578313,0.421686747,0.108433735,0.743281875,8.006902502,33.66695427,19.94823123,14.63330457,23.74460742,2.32,4.974271012,13.46483705,78.30188679,95,8300,0,1156,1951,464,5795,1376,3498,0.265060241,848,35,26,471,2739,174,3498,0.445783133,37,0,0,0,22,9,617.06,1583,8347,1984,2.5,-204.5,-387,8301,8306,8352,8192,8356,39,-114,8131,8259,8303,146,8422,8349
46127,SD,Union,2.325,9.944,15932,6.839,3.105,1.629,14.42,12.58,5.98,2.073384273,31.27,26.16,14.04,94.51,0.62,0.88,0.53,2.12,1.61,12.64,122.50,-23.95,72.73,93.04,110.91,13608,89,127,76,305,232,3.299062988,0.605153566,0.227745966,0.755401118,7.372400756,29.47069943,20.18903592,12.35349716,30.61436673,2.31,6.904366219,11.57274513,69.17963439,507,15368,0.039042166,2136,3118,780,10580,3239,6619,0.793857366,1307,93,50,766,4579,457,6619,0.292816242,45,0,0,6,122,35,460.54,2022,14399,3767,260.5,751,1581,14800,14759,14491,14991,14642,236,450,14925,15137,15277,991,15570,14398
46129,SD,Walworth,-0.767,-0.129,5435,0.845,-0.974,2.536,-8.97,-7.72,-2.85,0.328725556,7.67,22.14,23.96,82.24,0.11,0.24,14.14,0.72,2.57,-13.22,200.00,44.44,11.45,8.33,70.73,4472,6,13,769,39,140,1.099505223,0.219901045,0,0.708591674,10.0286533,38.03073717,16.93149258,10.15889555,24.85022141,2.24,7.263064659,14.21612046,73.87068202,60,5457,0,650,1460,385,3839,954,2258,0,390,12,16,321,1668,164,2258,0.568077698,31,0,0,0,0,0,708.63,1303,5438,1204,19.5,-169,-458,5446,5484,5442,5502,5559,138,-53,5404,5472,5497,46,5477,5438
46135,SD,Yankton,0.242,1.685,22814,-0.165,1.85,0.25,3.63,-0.04,2.72,0.377035529,43.05,22.17,16.33,91.64,1.46,0.51,2.39,2.74,1.44,0.97,31.85,29.21,57.02,55.44,62.63,20563,327,115,537,614,322,2.077739138,0.58106264,0.255315403,0.645844362,9.149338374,35.36862004,20.35916824,9.458097038,25.66477631,2.22,8.671254632,9.507676019,65.17734251,472,22717,0.167275609,3231,5613,1452,15870,4073,9445,0.14086367,1501,132,61,898,6156,819,9445,0.404983052,92,0.669102434,152,38,32,58,521.16,3665,22438,4974,81.5,587,-9.5,22584,22641,22436,22676,22500,56,415,22682,22649,22682,-37,22759,22438
46137,SD,Ziebach,0.437,-2.408,2756,-7.684,5.276,0.177,11.19,-9.02,13.03,0.302541347,1.43,39.09,6.96,21.67,0.21,0.07,72.22,3.11,2.96,-8.58,,0.00,12.33,248.00,196.43,607,6,2,2023,87,83,0.716589036,0.071658904,0,0.132625995,15.8662614,41.27659574,17.38601824,9.05775076,16.41337386,3.7,31.56498674,6.366047745,57.16180371,20,2791,0,286,679,261,1645,270,754,0.537441777,149,2,1,48,431,238,754,0.107488355,3,0,0,0,15,0,1961.27,195,2801,1095,7.5,323,-223.5,2879,2851,2824,2858,2839,5,149,2837,2871,2748,-217,2744,2801
47000,TN,Tennessee,0.85,7.456,6829174,5.287,2.169,1.229,11.54,6.58,4.29,1.708534379,153.90,23.57,13.45,75.65,16.54,1.42,0.26,4.57,1.73,6.54,13.06,61.05,17.96,134.22,74.32,4800782,1049391,90311,16302,290059,110009,5.126855692,0.561111976,1.35826747,1.554272681,12.53714256,32.08800728,20.74718691,7.288714963,27.33894829,2.52,12.84418541,10.84344771,66.30933295,343979,6709356,0.525981927,951755,1472003,575128,4587393,1254145,2597292,1.557914053,334362,37647,40369,281636,1722247,333601,2597292,2.154826782,144575,0.171342823,11496,35290,104526,91131,41234.90,853462,6346105,1496001,97450,244868,375284,6453898,6494340,6355311,6541223,6399291,78104,137877,6591170,6646010,6708799,335986,6771631,6346276
47001,TN,Anderson,0.906,2.503,76978,4.26,-1.756,0.55,5.33,6.11,0.20,1.1659683,222.83,21.91,17.39,90.69,3.75,1.06,0.28,2.35,1.94,3.04,2.47,37.95,-4.52,124.65,67.78,68134,2817,796,211,1768,1458,3.487989903,0.61266615,0.528523159,0.926623228,13.0120704,32.87385976,22.58914586,8.237353727,23.28757026,2.45,12.95307947,13.13643954,67.9283586,2653,76061,0.28003839,12258,17839,7061,54265,12637,30541,1.13855984,4470,466,283,4012,20746,3956,30541,1.298957416,988,0.069680914,53,213,866,402,337.16,13064,75129,16464,832,141,4358,75225,75299,75098,75157,75209,413,-1319,75456,75528,76056,3199,76287,75082
47003,TN,Bedford,1.154,10.282,49713,7.081,3.201,1.438,19.88,16.31,6.78,6.882505422,95.13,26.79,12.95,78.54,7.63,0.75,0.21,11.28,2.07,13.94,9.04,111.88,20.00,80.83,113.27,35389,3437,339,96,5083,932,5.667605401,0.366520335,3.427068666,2.81284867,17.91990511,41.44270687,18.32568593,5.665324469,16.64637763,2.8,14.023137,9.571906747,68.54777145,2737,48292,0.68748447,5871,13277,5741,32037,5333,17029,0.426571689,1815,177,479,1630,11673,2388,17029,4.073138408,1967,0.0227781,11,332,206,1655,473.64,5834,45058,12069,2602,2564,6166.5,45254,45565,45078,46251,45247,648,1443,46948,47442,48211,3192,49146,45057
47005,TN,Benton,-0.529,-2.126,16160,2.822,-4.948,0.097,-0.29,0.83,-3.66,0.202576042,41.84,20.50,19.90,94.38,1.95,0.38,0.41,1.76,1.36,-1.71,-7.76,55.00,33.33,85.35,97.37,15563,321,62,68,291,225,1.542750929,0.743494424,0.477075589,0.280981958,17.64955092,46.42433486,18.98830707,4.66870022,12.26910693,2.36,12.42236025,20.3046436,77.10736469,249,16140,0,2241,5479,2083,11802,1448,6762,0.030978934,551,120,19,1373,5214,840,6762,0.594795539,96,0.086741016,14,0,5,77,394.14,3281,16489,3381,33.5,-605.5,137,16445,16360,16511,16197,16529,16,-817,16220,16082,15993,466,16246,16491
47007,TN,Bledsoe,1.216,16.92,15064,18.022,-1.102,0.838,4.12,2.93,1.29,0.060532688,31.68,21.50,15.35,92.70,3.64,0.13,0.40,1.98,1.22,3.05,3.30,21.43,15.56,84.78,10.56,11936,469,17,52,255,157,2.615260178,0.424642761,1.267187921,0.429096853,24.39267585,39.81145758,17.20449601,6.571791153,12.01957941,2.79,9.54229669,10.07355946,73.80465877,388,14836,0,1898,4392,2691,11032,1326,4894,0.134807226,725,63,21,493,3612,467,4894,1.631167431,242,0.350498787,52,0,20,188,406.42,1977,12876,2768,7.5,160,363.5,12926,13910,12884,14501,12992,108,-142,14601,14738,14895,2322,14883,12874
47009,TN,Blount,1.338,8.027,133088,8.712,-0.685,0.437,16.24,15.33,1.48,0.834800787,220.17,22.26,16.07,92.06,2.69,0.70,0.30,2.80,1.57,13.70,8.58,13.70,29.43,207.23,83.78,113240,3314,863,365,3441,1926,2.908556343,0.663449476,0.947455109,0.751626877,10.87692887,34.6093876,22.20657025,8.13161998,24.17549331,2.53,10.25377297,11.72735724,75.41586724,3779,129927,0.183179786,20651,32185,10115,92995,22482,50557,0.690387679,7562,862,380,5929,38128,5184,50557,1.203752877,1564,0.050797756,66,238,897,1231,558.71,19770,123010,27376,886.5,1571,16284.5,124024,124874,123199,125847,123664,538,-844,126954,128264,129999,10733,131331,123098
47011,TN,Bradley,0.99,9.111,108110,7.534,1.576,1.103,12.50,8.43,4.05,1.390494978,301.02,22.97,14.15,88.51,4.16,0.83,0.25,4.71,1.78,8.25,18.24,67.89,12.27,155.98,58.67,87589,4116,821,247,4664,1766,5.845918165,1.281335994,1.605688943,1.495322452,14.67525616,32.13284092,22.45994502,8.405298087,22.32665982,2.55,10.86037022,10.26572452,65.54040605,6182,105749,0.367852178,16177,23144,10570,72026,16081,40192,1.2387824,6054,1355,601,4126,26342,4365,40192,2.383946893,2521,0.313005324,331,389,1310,1698,328.76,13999,98963,22736,1226.5,3572,7434,101049,101778,99083,102771,99798,1093,1562,103774,104390,105421,7465,107050,98926
47013,TN,Campbell,0.118,-2.192,39842,0.884,-3.076,0.079,2.16,3.61,-0.11,0.704613842,84.79,21.98,17.22,97.04,0.29,0.25,0.25,1.16,1.06,1.53,-1.68,74.58,-17.21,75.46,19.28,39510,117,103,101,472,433,0.957358595,0.281428248,0.115586602,0.148221344,22.73155416,40.64887493,18.13012384,6.118960405,12.37048666,2.42,14.63068182,13.58695652,68.09535573,381,39797,0,5197,11652,6516,28665,3546,16192,0.258813478,1754,112,24,2200,11026,2369,16192,0.391989346,156,0,0,0,103,46,480.19,7011,40716,8949,281,-42.5,1438.5,40532,40247,40735,39893,40688,32,-1253,39772,39784,39791,360,39795,40723
47015,TN,Cannon,1.648,6.385,14678,7.364,-0.978,0.515,7.60,6.93,0.84,0.394981413,51.95,22.47,16.06,95.57,1.21,0.14,0.19,1.52,1.32,6.97,-6.70,46.15,-35.00,33.76,75.00,13190,167,19,26,210,182,1.551699817,0.43024404,0.507829031,0.510204082,15.465036,45.56662393,17.80254463,5.365420653,15.80037479,2.55,11.26093294,9.001457726,74.76311953,220,14178,0.14106362,1805,4620,1568,10139,1602,5488,0.049372267,544,61,28,494,4103,618,5488,0.507829031,72,0.134010439,19,20,7,72,265.64,2216,13801,3101,51,109,894.5,13789,13700,13797,13572,13724,71,-135,13740,13876,14157,1016,14440,13813
47017,TN,Carroll,-0.744,-2.414,27767,0.889,-3.304,0.056,-3.23,-0.27,-2.46,0.15973898,47.60,21.92,17.89,85.74,10.00,0.18,0.38,2.09,1.63,-4.63,-5.91,8.51,63.64,54.15,43.65,24455,2851,51,108,595,464,1.183389515,0.218747759,0.588108728,0.328407225,15.87680183,42.1912268,19.17453075,4.734003941,18.02343669,2.46,11.48513045,13.49206349,73.0888524,330,27886,0,3698,8137,3062,19286,3476,10962,0.200817615,913,61,36,1479,8012,1259,10962,0.641899161,179,0,0,0,56,164,599.25,5103,28522,6253,47,-725,-78,28667,28606,28454,28411,28547,16,-940,27982,27901,27807,253,27975,28486
47019,TN,Carter,-0.046,-1.658,56391,1.226,-2.884,0.091,1.20,5.15,-0.80,0.544999912,168.30,20.08,17.10,95.52,1.29,0.31,0.19,1.55,1.17,-0.27,33.15,24.14,2.80,76.59,50.90,54849,743,180,110,890,670,1.437102405,0.198465437,0.396930874,0.260679448,16.48121232,38.59038814,21.42533775,5.980604732,17.52245705,2.3,11.41103263,13.660444,70.79549277,811,56433,0.209097514,8992,16196,6917,41969,7354,23784,0.400474899,2510,112,62,3249,16838,2714,23784,0.503251644,284,0.058476423,33,118,226,224,341.20,9818,57424,11532,309.5,-456.5,2923.5,57347,56978,57342,56325,57385,52,-1654,56375,56473,56510,703,56417,57383
47021,TN,Cheatham,0.407,3.925,40667,2.581,1.344,-0.003,8.89,6.12,5.36,0.404402568,129.30,24.94,10.87,94.40,1.41,0.36,0.29,2.33,1.25,6.98,6.36,120.63,-12.21,108.24,94.05,36914,552,139,115,910,489,2.722679874,0.405664369,1.142330952,0.503678176,13.01406256,37.13648117,21.06195317,7.782225213,21.00527789,2.64,11.36589569,8.363708662,76.95672344,1094,40181,0.0323536,5946,10484,3674,28231,5930,15089,0.604763445,2197,163,76,1262,11612,1715,15089,1.640078644,659,0.029864862,12,13,243,459,302.44,4250,39105,9752,145.5,1928.5,2202,39231,39340,39131,39610,38986,-1,526,39593,39775,40366,1010,40502,39110
47023,TN,Chester,0.302,0.599,17297,0.302,0.297,0.355,10.24,3.48,1.95,0.221879221,59.95,23.29,14.59,86.61,9.11,0.31,0.38,2.00,1.58,9.00,0.26,47.22,96.97,128.67,62.28,14837,1561,53,65,343,271,1.669575335,0.354857475,0.354857475,0.165016502,14.80479668,39.14885944,23.98340997,6.104048328,15.95888558,2.63,11.35313531,12.17821782,77.09570957,287,17190,0.081442699,2660,4342,1642,11091,1770,6060,0.302501454,677,61,10,738,4672,688,6060,0.605002909,104,0,0,14,52,61,285.74,2500,17131,3990,34.5,303.5,541.5,17076,17116,17194,17136,17150,61,51,17123,17130,17154,52,17245,17145
47025,TN,Claiborne,0.342,-0.795,31959,2.375,-3.169,0.341,7.87,4.78,-0.31,0.283995991,74.12,21.03,15.96,96.39,0.87,0.51,0.28,0.82,1.16,6.80,25.00,117.11,28.17,38.02,69.55,31051,280,165,91,265,373,1.235346023,0.318290685,0.037816715,0.203297944,19.87941202,37.97641053,18.48868938,7.543350057,16.11213802,2.29,9.411941872,11.9494014,70.86062796,392,31732,0.028362536,4201,8629,4517,22722,3661,13281,0.560947939,1714,101,27,1587,9411,1250,13281,0.094541788,30,0.167023825,53,9,178,12,434.58,5142,32213,6775,85,-92.5,1430,31763,31627,32215,31571,32106,110,-1021,31555,31634,31661,765,31850,32212
47027,TN,Clay,-0.808,-2.919,7615,1.453,-4.373,0.395,-1.44,0.65,-1.49,1.813504016,33.23,20.88,20.09,95.71,1.27,0.09,0.20,1.60,1.17,-1.83,-4.76,-36.36,-38.46,16.67,16.46,7524,100,7,16,126,92,2.299451267,0.614058009,0.091455448,0.789733465,19.68503937,46.18826056,15.01431639,5.207587688,13.90479599,2.48,7.699901283,13.75452451,78.31523527,176,7654,0,839,2581,1100,5588,777,3039,0.405016985,291,47,24,418,2380,234,3039,1.280376274,98,0,0,0,31,7,236.54,1579,7861,1641,144.5,-118.5,52,7702,7688,7844,7620,7741,31,-343,7663,7654,7663,114,7677,7853
47029,TN,Cocke,0.407,1.021,36004,4.108,-3.086,-0.152,6.25,7.73,-0.06,0.267897008,82.06,21.45,16.73,94.21,1.85,0.29,0.32,1.76,1.69,4.81,-1.35,101.92,2.73,77.40,87.85,33598,659,105,113,628,603,0.807268227,0.28690369,0.011251125,0.035561878,19.93093815,46.84177854,15.66695119,5.998292853,11.56203926,2.5,14.65860597,12.59601707,67.07681366,287,35552,0.098447345,4038,12073,5137,25774,2980,14060,0.188456346,1546,102,5,1771,9431,2061,14060,0.112511251,40,0.120949595,43,35,67,4,434.57,5965,35662,7651,90,-21,2595.5,35530,35400,35640,35266,35432,-54,-1100,35138,35234,35528,1464,35858,35642
47031,TN,Coffee,1.151,7.106,56520,6.932,0.174,-0.218,9.96,7.59,2.51,1.121848042,123.08,24.36,15.76,90.04,3.45,0.85,0.27,3.80,1.82,7.25,7.76,29.77,11.54,90.96,99.79,47539,1820,449,145,2007,959,2.841927947,0.264449637,1.709866145,0.78074471,14.55198086,38.4950811,19.50545068,6.976867854,20.47061952,2.52,10.54236349,12.59355077,68.12806061,1569,55209,0,7336,14478,5473,37610,7699,21646,0.693727472,2624,146,169,2726,14747,2282,21646,1.858392653,1026,0.025358184,14,0,383,944,428.96,8322,52796,12860,541,1211.5,3660,53147,53298,52770,53524,52920,-115,92,54093,54537,55016,3658,55877,52803
47033,TN,Crockett,-0.462,-2.454,14230,-1.44,-1.015,0.425,0.37,-0.45,0.69,2.935716741,54.93,24.48,16.42,77.15,12.59,0.17,0.08,8.73,1.47,-2.56,-11.56,212.50,-45.45,60.66,136.26,11253,1837,25,12,1274,215,4.340579207,0.097228974,3.646086534,0.36423238,18.80916031,40.50890585,20.03053435,6.809160305,13.84223919,2.58,13.78619559,12.52959388,71.57166272,625,14399,0.069449267,1968,3980,1848,9825,1360,5491,0.333356483,669,14,20,688,3930,757,5491,3.840544482,553,0,0,10,48,525,265.53,2395,14586,3571,427,100.5,-66,14610,14610,14588,14652,14560,62,-148,14586,14448,14436,-210,14296,14576
47035,TN,Cumberland,1.309,7.7,60520,11.831,-4.13,0.397,19.77,17.83,-1.49,0.2126438,82.31,19.05,25.96,95.82,0.26,0.42,0.26,2.33,1.00,17.78,151.72,115.45,31.82,126.12,50.81,53712,146,237,145,1307,561,1.786679276,0.665360713,0.192515536,0.329444595,14.20401442,37.65410121,21.55859184,8.115625974,18.46766656,2.27,10.28642301,14.10410449,77.55900934,1058,59216,0.015198595,9688,16921,6383,44938,8299,25801,0.376587409,3647,394,85,3639,20011,2654,25801,0.521818428,309,0.054039449,32,9,223,114,681.03,14553,56053,10679,100,-700,8385,56990,57438,56193,57924,56527,223,-2321,58217,58580,59023,6648,59738,56060
47037,TN,Davidson,0.525,10.577,694144,3.817,6.76,4.366,9.97,1.61,7.62,5.056368867,1243.33,21.76,10.44,57.43,27.46,3.01,0.23,9.75,2.50,-3.04,17.11,43.17,-3.14,134.25,39.18,359883,172075,18878,1450,61117,15643,12.98989946,0.86357871,2.974451918,4.908877131,10.92899516,22.08756182,18.91382531,6.367921545,41.70169617,2.36,13.48498049,8.91537933,54.34046592,89304,687488,2.451679157,89720,104775,51843,474362,197817,282366,3.951487153,30207,5937,13861,25174,153439,38077,282366,5.098707177,35053,0.355642571,2445,16855,27166,20449,504.03,65403,626681,136391,28843.5,43462,9161,649344,660179,627746,669611,635918,27409,42435,679793,685829,687159,23963,690516,626558
47039,TN,Decatur,-0.308,-0.461,11663,3.678,-4.139,0.743,0.22,1.84,-3.03,1.68563361,35.22,21.48,20.65,93.11,2.87,0.21,0.20,2.62,1.23,-0.06,-17.00,25.00,-11.54,34.50,62.92,10947,337,25,23,308,145,0.547663871,0.436419647,0.111244224,0,14.07089151,42.27234754,21.26745435,7.841031149,14.54827545,2.58,10.22522523,14.45945946,80.99099099,64,11686,0,1782,3542,1179,8379,1219,4440,0,657,51,0,642,3596,454,4440,0.111244224,13,0,0,0,0,13,333.84,2428,11757,2525,197,-354,215,11634,11696,11717,11685,11682,87,-485,11600,11735,11732,431,11699,11750
47041,TN,DeKalb,1.773,9.601,20490,10.356,-0.754,2.787,7.46,7.70,1.90,2.743220776,61.52,22.92,15.79,90.69,1.24,0.26,0.19,6.62,1.27,3.93,-6.43,100.00,-22.22,95.73,46.01,16980,233,48,35,1239,238,5.451705547,0.367813775,4.821887439,0.06490135,19.85127479,40.89235127,16.46600567,6.076487252,16.71388102,2.53,9.592419522,11.7211838,68.35410177,1082,19847,0,2325,5774,2803,14120,2360,7704,0.035269814,858,73,5,903,5266,739,7704,5.043583413,1001,0,0,0,7,957,304.35,2956,18723,4291,478.5,332,1343.5,18869,19150,18695,19227,18754,521,-141,19292,19444,19876,1936,20133,18722
