"Notes"	"State"	"State Code"	"Month, Year"	"Month, Year Code"	Avg Daily Sunlight (KJ/m²)	# of Observations for Daily Sunlight	Min Daily Sunlight	Max Daily Sunlight
	"Utah"	"49"	"Jul, 1991"	"1991/07"	25621.05	45632	14932.00	30831.50
	"Utah"	"49"	"Aug, 1991"	"1991/08"	21882.44	45632	8578.20	27271.90
	"Utah"	"49"	"Sep, 1991"	"1991/09"	18336.78	44160	7832.30	23606.50
	"Utah"	"49"	"Oct, 1991"	"1991/10"	14306.05	45632	4339.20	19548.30
	"Utah"	"49"	"Nov, 1991"	"1991/11"	9229.43	44160	2600.40	14117.60
	"Utah"	"49"	"Dec, 1991"	"1991/12"	8296.84	45632	2293.20	11346.00
	"Utah"	"49"	"Jan, 1992"	"1992/01"	9372.34	45632	3325.20	13685.00
	"Utah"	"49"	"Feb, 1992"	"1992/02"	11932.32	42688	4005.80	19379.60
	"Utah"	"49"	"Mar, 1992"	"1992/03"	16524.55	45632	5248.20	24559.00
	"Utah"	"49"	"Apr, 1992"	"1992/04"	22329.26	44160	6442.50	29476.70
	"Utah"	"49"	"May, 1992"	"1992/05"	25787.53	45632	15793.40	30530.30
	"Utah"	"49"	"Jun, 1992"	"1992/06"	27200.67	44160	13731.80	31639.50
	"Utah"	"49"	"Jul, 1992"	"1992/07"	25784.62	45632	16195.80	30611.70
	"Utah"	"49"	"Aug, 1992"	"1992/08"	22102.73	45632	12952.60	27618.90
	"Utah"	"49"	"Sep, 1992"	"1992/09"	18899.28	44160	9446.00	24281.80
	"Utah"	"49"	"Oct, 1992"	"1992/10"	13933.17	45632	4211.70	19269.60
	"Utah"	"49"	"Nov, 1992"	"1992/11"	9163.32	44160	2150.30	13925.70
	"Utah"	"49"	"Dec, 1992"	"1992/12"	7980.39	45632	3033.60	10842.10
	"Utah"	"49"	"Jan, 1993"	"1993/01"	8333.67	45632	3116.10	13380.30
	"Utah"	"49"	"Feb, 1993"	"1993/02"	10990.55	41216	2877.10	19648.90
	"Utah"	"49"	"Mar, 1993"	"1993/03"	16965.71	45632	5838.20	25054.90
	"Utah"	"49"	"Apr, 1993"	"1993/04"	21273.42	44160	8347.50	30051.40
	"Utah"	"49"	"May, 1993"	"1993/05"	25676.64	45632	11011.80	30885.00
	"Utah"	"49"	"Jun, 1993"	"1993/06"	26510.50	44160	10216.60	31983.10
	"Utah"	"49"	"Jul, 1993"	"1993/07"	26363.62	45632	8132.00	31260.90
	"Utah"	"49"	"Aug, 1993"	"1993/08"	22211.54	45632	14154.10	27970.30
	"Utah"	"49"	"Sep, 1993"	"1993/09"	19418.19	44160	8843.30	24237.50
	"Utah"	"49"	"Oct, 1993"	"1993/10"	13343.61	45632	4872.50	19698.20
	"Utah"	"49"	"Nov, 1993"	"1993/11"	9730.94	44160	2465.80	14138.90
	"Utah"	"49"	"Dec, 1993"	"1993/12"	8209.10	45632	2409.70	11041.10
	"Utah"	"49"	"Jan, 1994"	"1994/01"	8898.58	45632	2984.10	13106.00
	"Utah"	"49"	"Feb, 1994"	"1994/02"	11621.31	41216	3617.00	18932.30
	"Utah"	"49"	"Mar, 1994"	"1994/03"	17972.50	45632	7768.80	25432.70
	"Utah"	"49"	"Apr, 1994"	"1994/04"	20208.97	44160	8224.30	28215.80
	"Utah"	"49"	"May, 1994"	"1994/05"	25773.26	45632	13178.20	30983.40
	"Utah"	"49"	"Jun, 1994"	"1994/06"	28042.26	44160	17396.80	31460.60
	"Utah"	"49"	"Jul, 1994"	"1994/07"	26204.54	45632	13341.10	30918.20
	"Utah"	"49"	"Aug, 1994"	"1994/08"	22317.25	45632	11635.90	27507.10
	"Utah"	"49"	"Sep, 1994"	"1994/09"	18842.74	44160	8142.10	24114.40
	"Utah"	"49"	"Oct, 1994"	"1994/10"	13591.79	45632	3924.90	19195.80
	"Utah"	"49"	"Nov, 1994"	"1994/11"	9106.01	44160	2827.10	14206.10
	"Utah"	"49"	"Dec, 1994"	"1994/12"	7825.39	45632	2591.30	11083.50
	"Utah"	"49"	"Jan, 1995"	"1995/01"	8167.43	45632	2750.20	13634.90
	"Utah"	"49"	"Feb, 1995"	"1995/02"	12664.39	41216	3233.20	19125.50
	"Utah"	"49"	"Mar, 1995"	"1995/03"	16185.45	45632	5887.00	25157.70
	"Utah"	"49"	"Apr, 1995"	"1995/04"	20442.92	44160	8172.80	28709.40
	"Utah"	"49"	"May, 1995"	"1995/05"	23531.35	45632	10614.40	30745.20
	"Utah"	"49"	"Jun, 1995"	"1995/06"	26125.99	44160	10141.30	31631.40
	"Utah"	"49"	"Jul, 1995"	"1995/07"	26420.19	45632	15314.00	30926.70
	"Utah"	"49"	"Aug, 1995"	"1995/08"	22345.74	45632	12827.20	28289.00
	"Utah"	"49"	"Sep, 1995"	"1995/09"	18915.78	44160	8298.70	23405.80
	"Utah"	"49"	"Oct, 1995"	"1995/10"	14741.23	45632	4019.90	19681.90
	"Utah"	"49"	"Nov, 1995"	"1995/11"	10185.77	44160	3487.90	14519.00
	"Utah"	"49"	"Dec, 1995"	"1995/12"	8073.86	45632	2337.80	10983.50
	"Utah"	"49"	"Jan, 1996"	"1996/01"	8593.70	45632	3462.10	12678.10
	"Utah"	"49"	"Feb, 1996"	"1996/02"	11632.33	42688	3826.90	18881.80
	"Utah"	"49"	"Mar, 1996"	"1996/03"	17290.00	45632	6676.50	25166.60
	"Utah"	"49"	"Apr, 1996"	"1996/04"	21776.34	44160	9226.90	30415.70
	"Utah"	"49"	"May, 1996"	"1996/05"	25342.25	45632	10994.50	31279.20
	"Utah"	"49"	"Jun, 1996"	"1996/06"	28050.06	44160	16551.60	31643.70
	"Utah"	"49"	"Jul, 1996"	"1996/07"	25623.35	45632	14890.70	30888.50
	"Utah"	"49"	"Aug, 1996"	"1996/08"	22513.55	45632	12526.20	27884.10
	"Utah"	"49"	"Sep, 1996"	"1996/09"	18058.38	44160	6449.60	24077.60
	"Utah"	"49"	"Oct, 1996"	"1996/10"	13801.42	45632	3631.40	18859.40
	"Utah"	"49"	"Nov, 1996"	"1996/11"	9825.80	44160	3667.50	14294.10
	"Utah"	"49"	"Dec, 1996"	"1996/12"	7731.64	45632	2853.90	11211.70
	"Utah"	"49"	"Jan, 1997"	"1997/01"	8509.09	45632	2366.50	13671.00
	"Utah"	"49"	"Feb, 1997"	"1997/02"	11506.38	41216	3336.40	19330.30
	"Utah"	"49"	"Mar, 1997"	"1997/03"	17821.32	45632	6219.50	25233.80
	"Utah"	"49"	"Apr, 1997"	"1997/04"	19831.67	44160	6924.90	28621.00
	"Utah"	"49"	"May, 1997"	"1997/05"	25417.09	45632	11195.00	30864.90
	"Utah"	"49"	"Jun, 1997"	"1997/06"	26674.54	44160	11409.30	31711.40
	"Utah"	"49"	"Jul, 1997"	"1997/07"	25569.71	45632	10638.20	31203.50
	"Utah"	"49"	"Aug, 1997"	"1997/08"	21629.87	45632	10402.60	27526.40
	"Utah"	"49"	"Sep, 1997"	"1997/09"	17389.39	44160	4867.60	23352.00
	"Utah"	"49"	"Oct, 1997"	"1997/10"	14089.80	45632	4109.40	18960.90
	"Utah"	"49"	"Nov, 1997"	"1997/11"	9725.66	44160	2761.40	14155.00
	"Utah"	"49"	"Dec, 1997"	"1997/12"	8133.89	45632	2269.60	11013.00
	"Utah"	"49"	"Jan, 1998"	"1998/01"	8558.07	45632	3057.60	13292.90
	"Utah"	"49"	"Feb, 1998"	"1998/02"	11098.10	41216	3813.50	18666.50
	"Utah"	"49"	"Mar, 1998"	"1998/03"	16625.41	45632	5892.00	24756.20
	"Utah"	"49"	"Apr, 1998"	"1998/04"	20720.28	44160	8815.80	29965.90
	"Utah"	"49"	"May, 1998"	"1998/05"	24503.28	45632	9318.20	31184.90
	"Utah"	"49"	"Jun, 1998"	"1998/06"	26299.39	44160	9839.20	31751.30
	"Utah"	"49"	"Jul, 1998"	"1998/07"	25437.71	45632	11858.50	31065.60
	"Utah"	"49"	"Aug, 1998"	"1998/08"	22684.98	45632	13029.70	27553.50
	"Utah"	"49"	"Sep, 1998"	"1998/09"	17962.06	44160	6970.90	23620.90
	"Utah"	"49"	"Oct, 1998"	"1998/10"	13753.08	45632	4248.60	19300.90
	"Utah"	"49"	"Nov, 1998"	"1998/11"	9626.35	44160	3651.10	13808.30
	"Utah"	"49"	"Dec, 1998"	"1998/12"	8203.46	45632	2671.20	10991.70
	"Utah"	"49"	"Jan, 1999"	"1999/01"	8744.78	45632	3103.30	13551.20
	"Utah"	"49"	"Feb, 1999"	"1999/02"	12219.56	41216	3751.80	19008.30
	"Utah"	"49"	"Mar, 1999"	"1999/03"	17370.72	45632	6284.10	25395.20
	"Utah"	"49"	"Apr, 1999"	"1999/04"	19773.81	44160	6661.40	28514.60
	"Utah"	"49"	"May, 1999"	"1999/05"	25456.93	45632	11717.00	31163.70
	"Utah"	"49"	"Jun, 1999"	"1999/06"	26541.97	44160	11586.40	31330.80
	"Utah"	"49"	"Jul, 1999"	"1999/07"	25359.87	45632	14144.90	30830.90
	"Utah"	"49"	"Aug, 1999"	"1999/08"	21760.46	45632	11158.90	27669.20
	"Utah"	"49"	"Sep, 1999"	"1999/09"	18954.34	44160	9421.60	24320.50
	"Utah"	"49"	"Oct, 1999"	"1999/10"	15375.55	45632	7725.70	19768.90
	"Utah"	"49"	"Nov, 1999"	"1999/11"	10466.20	44160	2403.90	14394.70
	"Utah"	"49"	"Dec, 1999"	"1999/12"	8388.34	45632	2673.70	11010.40
	"Utah"	"49"	"Jan, 2000"	"2000/01"	8278.67	45632	2939.90	13885.90
	"Utah"	"49"	"Feb, 2000"	"2000/02"	11250.18	42688	4092.60	18926.20
	"Utah"	"49"	"Mar, 2000"	"2000/03"	16727.57	45632	5659.40	25504.10
	"Utah"	"49"	"Apr, 2000"	"2000/04"	22418.55	44160	10278.90	30263.40
	"Utah"	"49"	"May, 2000"	"2000/05"	25731.50	45632	9561.30	31448.00
	"Utah"	"49"	"Jun, 2000"	"2000/06"	27524.39	44160	13883.40	31798.60
	"Utah"	"49"	"Jul, 2000"	"2000/07"	26306.75	45632	11829.20	31253.50
	"Utah"	"49"	"Aug, 2000"	"2000/08"	21691.36	45632	7436.60	26972.90
	"Utah"	"49"	"Sep, 2000"	"2000/09"	18720.85	44160	5694.70	24532.60
	"Utah"	"49"	"Oct, 2000"	"2000/10"	13296.78	45632	4602.60	19266.60
	"Utah"	"49"	"Nov, 2000"	"2000/11"	9877.30	44160	3057.30	14012.70
	"Utah"	"49"	"Dec, 2000"	"2000/12"	8457.28	45632	2709.50	10888.40
	"Utah"	"49"	"Jan, 2001"	"2001/01"	9196.28	45632	2710.20	13510.80
	"Utah"	"49"	"Feb, 2001"	"2001/02"	11793.89	41216	4256.60	19196.70
	"Utah"	"49"	"Mar, 2001"	"2001/03"	16916.39	45632	6327.90	24655.90
	"Utah"	"49"	"Apr, 2001"	"2001/04"	20767.11	44160	8140.20	29199.10
	"Utah"	"49"	"May, 2001"	"2001/05"	26078.25	45632	7192.40	31305.40
	"Utah"	"49"	"Jun, 2001"	"2001/06"	27607.96	44160	11826.00	31695.10
	"Utah"	"49"	"Jul, 2001"	"2001/07"	25959.84	45632	13651.60	30535.10
	"Utah"	"49"	"Aug, 2001"	"2001/08"	22275.97	45632	15786.30	27754.00
	"Utah"	"49"	"Sep, 2001"	"2001/09"	19144.89	44160	8690.90	24101.20
	"Utah"	"49"	"Oct, 2001"	"2001/10"	14148.06	45632	4200.90	19250.70
	"Utah"	"49"	"Nov, 2001"	"2001/11"	9714.23	44160	2732.70	13999.90
	"Utah"	"49"	"Dec, 2001"	"2001/12"	8048.20	45632	3019.10	11142.10
	"Utah"	"49"	"Jan, 2002"	"2002/01"	8834.29	45632	2326.80	14183.90
	"Utah"	"49"	"Feb, 2002"	"2002/02"	13025.12	41216	4421.60	19450.40
	"Utah"	"49"	"Mar, 2002"	"2002/03"	17491.01	45632	5403.30	25280.20
	"Utah"	"49"	"Apr, 2002"	"2002/04"	21419.97	44160	6210.40	29903.90
	"Utah"	"49"	"May, 2002"	"2002/05"	26483.14	45632	11860.00	31077.50
	"Utah"	"49"	"Jun, 2002"	"2002/06"	27920.29	44160	9457.50	31690.40
	"Utah"	"49"	"Jul, 2002"	"2002/07"	26169.23	45632	16203.90	30937.90
	"Utah"	"49"	"Aug, 2002"	"2002/08"	22817.86	45632	11786.10	27777.30
	"Utah"	"49"	"Sep, 2002"	"2002/09"	17392.16	44160	6568.10	24097.40
	"Utah"	"49"	"Oct, 2002"	"2002/10"	13815.17	45632	4688.10	18802.90
	"Utah"	"49"	"Nov, 2002"	"2002/11"	10093.92	44160	3633.10	14351.70
	"Utah"	"49"	"Dec, 2002"	"2002/12"	8126.29	45632	2633.70	10848.30
	"Utah"	"49"	"Jan, 2003"	"2003/01"	8827.49	45632	2450.00	13162.10
	"Utah"	"49"	"Feb, 2003"	"2003/02"	11765.00	41216	3913.70	17869.70
	"Utah"	"49"	"Mar, 2003"	"2003/03"	16943.47	45632	6131.30	24840.80
	"Utah"	"49"	"Apr, 2003"	"2003/04"	21292.84	44160	8304.30	28395.00
	"Utah"	"49"	"May, 2003"	"2003/05"	25292.85	45632	11140.10	31113.60
	"Utah"	"49"	"Jun, 2003"	"2003/06"	27451.26	44160	15700.00	31625.60
	"Utah"	"49"	"Jul, 2003"	"2003/07"	26143.53	45632	15391.40	31625.20
	"Utah"	"49"	"Aug, 2003"	"2003/08"	22122.28	45632	13988.40	27170.50
	"Utah"	"49"	"Sep, 2003"	"2003/09"	19125.05	44160	7858.00	23568.60
	"Utah"	"49"	"Oct, 2003"	"2003/10"	14799.69	45632	3250.90	19103.80
	"Utah"	"49"	"Nov, 2003"	"2003/11"	8918.46	44160	3024.70	13651.10
	"Utah"	"49"	"Dec, 2003"	"2003/12"	7852.47	45632	2432.40	11275.40
	"Utah"	"49"	"Jan, 2004"	"2004/01"	8817.16	45632	2929.40	12428.40
	"Utah"	"49"	"Feb, 2004"	"2004/02"	11727.73	42688	3651.00	17721.70
	"Utah"	"49"	"Mar, 2004"	"2004/03"	18298.73	45632	6076.40	25289.80
	"Utah"	"49"	"Apr, 2004"	"2004/04"	21170.33	44160	7922.70	29932.20
	"Utah"	"49"	"May, 2004"	"2004/05"	26145.71	45632	11122.80	31370.90
	"Utah"	"49"	"Jun, 2004"	"2004/06"	27181.19	44160	12877.90	31510.20
	"Utah"	"49"	"Jul, 2004"	"2004/07"	25646.50	45632	9528.10	30843.70
	"Utah"	"49"	"Aug, 2004"	"2004/08"	22079.67	45632	9118.50	27463.50
	"Utah"	"49"	"Sep, 2004"	"2004/09"	18233.08	44160	4893.10	24507.60
	"Utah"	"49"	"Oct, 2004"	"2004/10"	12907.45	45632	4180.90	19032.60
	"Utah"	"49"	"Nov, 2004"	"2004/11"	9574.51	44160	2875.50	14406.40
	"Utah"	"49"	"Dec, 2004"	"2004/12"	8271.50	45632	1862.60	11278.90
	"Utah"	"49"	"Jan, 2005"	"2005/01"	8568.78	45632	2941.50	13490.60
	"Utah"	"49"	"Feb, 2005"	"2005/02"	11810.57	41216	3409.20	19278.30
	"Utah"	"49"	"Mar, 2005"	"2005/03"	16914.46	45632	5572.80	24472.40
	"Utah"	"49"	"Apr, 2005"	"2005/04"	21213.81	44160	8292.60	29260.30
	"Utah"	"49"	"May, 2005"	"2005/05"	25096.84	45632	10340.30	31485.10
	"Utah"	"49"	"Jun, 2005"	"2005/06"	26726.57	44160	14575.60	31732.60
	"Utah"	"49"	"Jul, 2005"	"2005/07"	26560.80	45632	16396.60	30997.50
	"Utah"	"49"	"Aug, 2005"	"2005/08"	21764.81	45632	9315.30	27261.60
	"Utah"	"49"	"Sep, 2005"	"2005/09"	18873.72	44160	6325.30	24358.20
	"Utah"	"49"	"Oct, 2005"	"2005/10"	13987.45	45632	5866.10	19477.50
	"Utah"	"49"	"Nov, 2005"	"2005/11"	9869.58	44160	2416.20	13956.50
	"Utah"	"49"	"Dec, 2005"	"2005/12"	8063.16	45632	2808.30	11041.10
	"Utah"	"49"	"Jan, 2006"	"2006/01"	8925.14	45632	3500.20	12990.50
	"Utah"	"49"	"Feb, 2006"	"2006/02"	12361.70	41216	3076.80	18908.00
	"Utah"	"49"	"Mar, 2006"	"2006/03"	16684.80	45632	6593.00	24552.60
	"Utah"	"49"	"Apr, 2006"	"2006/04"	21976.38	44160	9503.20	29856.70
	"Utah"	"49"	"May, 2006"	"2006/05"	26547.72	45632	12684.20	31714.40
	"Utah"	"49"	"Jun, 2006"	"2006/06"	27654.41	44160	13745.50	31979.00
	"Utah"	"49"	"Jul, 2006"	"2006/07"	25619.21	45632	11316.80	30651.20
	"Utah"	"49"	"Aug, 2006"	"2006/08"	22424.29	45632	13926.10	27661.50
	"Utah"	"49"	"Sep, 2006"	"2006/09"	18490.25	44160	6722.50	24670.30
	"Utah"	"49"	"Oct, 2006"	"2006/10"	13510.18	45632	3397.90	18649.80
	"Utah"	"49"	"Nov, 2006"	"2006/11"	9964.46	44160	2886.50	14410.60
	"Utah"	"49"	"Dec, 2006"	"2006/12"	8234.74	45632	3240.70	11212.80
	"Utah"	"49"	"Jan, 2007"	"2007/01"	9065.07	45632	2895.00	13555.00
	"Utah"	"49"	"Feb, 2007"	"2007/02"	11879.65	41216	3801.80	19480.30
	"Utah"	"49"	"Mar, 2007"	"2007/03"	17407.54	45632	5789.70	23247.50
	"Utah"	"49"	"Apr, 2007"	"2007/04"	21671.95	44160	11103.40	29765.10
	"Utah"	"49"	"May, 2007"	"2007/05"	26139.58	45632	7785.40	31707.40
	"Utah"	"49"	"Jun, 2007"	"2007/06"	28005.48	44160	11340.70	32027.40
	"Utah"	"49"	"Jul, 2007"	"2007/07"	25473.52	45632	11992.90	31643.90
	"Utah"	"49"	"Aug, 2007"	"2007/08"	21966.23	45632	9541.30	27570.30
	"Utah"	"49"	"Sep, 2007"	"2007/09"	18295.65	44160	6426.50	24074.50
	"Utah"	"49"	"Oct, 2007"	"2007/10"	13997.48	45632	5168.50	19444.80
	"Utah"	"49"	"Nov, 2007"	"2007/11"	10465.34	44160	3027.00	14135.10
	"Utah"	"49"	"Dec, 2007"	"2007/12"	7732.83	45632	2540.20	10970.30
	"Utah"	"49"	"Jan, 2008"	"2008/01"	8592.90	45632	3362.60	13049.30
	"Utah"	"49"	"Feb, 2008"	"2008/02"	12131.55	42688	3555.80	19600.10
	"Utah"	"49"	"Mar, 2008"	"2008/03"	17256.23	45632	5125.40	24359.40
	"Utah"	"49"	"Apr, 2008"	"2008/04"	22139.11	44160	8696.40	30721.20
	"Utah"	"49"	"May, 2008"	"2008/05"	25448.59	45632	10017.40	31553.80
	"Utah"	"49"	"Jun, 2008"	"2008/06"	27675.17	44160	10451.10	32104.70
	"Utah"	"49"	"Jul, 2008"	"2008/07"	25746.17	45632	12985.20	31225.40
	"Utah"	"49"	"Aug, 2008"	"2008/08"	22127.76	45632	10450.70	27838.40
	"Utah"	"49"	"Sep, 2008"	"2008/09"	19054.95	44160	9497.90	24703.90
	"Utah"	"49"	"Oct, 2008"	"2008/10"	14158.57	45632	4109.30	19286.20
	"Utah"	"49"	"Nov, 2008"	"2008/11"	9625.05	44160	2233.80	13629.40
	"Utah"	"49"	"Dec, 2008"	"2008/12"	7963.59	45632	2328.60	10951.70
	"Utah"	"49"	"Jan, 2009"	"2009/01"	9015.32	45632	2595.90	14082.10
	"Utah"	"49"	"Feb, 2009"	"2009/02"	12318.57	41216	3886.60	19778.70
	"Utah"	"49"	"Mar, 2009"	"2009/03"	17569.61	45632	5372.90	24689.70
	"Utah"	"49"	"Apr, 2009"	"2009/04"	21384.84	44160	6970.60	30141.80
	"Utah"	"49"	"May, 2009"	"2009/05"	25554.24	45632	12171.70	30770.40
	"Utah"	"49"	"Jun, 2009"	"2009/06"	24988.38	44160	13386.90	31440.80
	"Utah"	"49"	"Jul, 2009"	"2009/07"	25351.67	45632	9542.30	31214.00
	"Utah"	"49"	"Aug, 2009"	"2009/08"	22534.68	45632	9532.60	27989.80
	"Utah"	"49"	"Sep, 2009"	"2009/09"	18375.10	44160	7775.00	23764.30
	"Utah"	"49"	"Oct, 2009"	"2009/10"	13786.01	45632	4003.00	20082.00
	"Utah"	"49"	"Nov, 2009"	"2009/11"	10566.49	44160	2651.40	14194.40
	"Utah"	"49"	"Dec, 2009"	"2009/12"	8358.89	45632	2954.80	11199.30
	"Utah"	"49"	"Jan, 2010"	"2010/01"	9050.19	45632	3110.50	13211.30
	"Utah"	"49"	"Feb, 2010"	"2010/02"	11634.13	41216	3628.10	18799.90
	"Utah"	"49"	"Mar, 2010"	"2010/03"	17227.75	45632	5236.30	25140.70
	"Utah"	"49"	"Apr, 2010"	"2010/04"	21128.26	44160	7468.60	29432.30
	"Utah"	"49"	"May, 2010"	"2010/05"	24835.49	45632	9150.70	31619.30
	"Utah"	"49"	"Jun, 2010"	"2010/06"	26732.54	44160	8009.90	32046.20
	"Utah"	"49"	"Jul, 2010"	"2010/07"	25655.68	45632	14340.70	31364.60
	"Utah"	"49"	"Aug, 2010"	"2010/08"	22172.89	45632	10968.20	27679.60
	"Utah"	"49"	"Sep, 2010"	"2010/09"	19507.49	44160	9120.60	24740.30
	"Utah"	"49"	"Oct, 2010"	"2010/10"	13335.13	45632	4124.80	19564.40
	"Utah"	"49"	"Nov, 2010"	"2010/11"	9845.78	44160	2368.00	13988.30
	"Utah"	"49"	"Dec, 2010"	"2010/12"	7498.15	45632	2771.40	11118.40
"Total"	"Utah"	"49"			17512.01	17204736	1862.60	32104.70
	"Vermont"	"50"	"Jan, 1979"	"1979/01"	5323.18	5487	2184.90	10501.90
	"Vermont"	"50"	"Feb, 1979"	"1979/02"	10148.76	4956	3331.80	16763.00
	"Vermont"	"50"	"Mar, 1979"	"1979/03"	13628.08	5487	4538.90	24964.00
	"Vermont"	"50"	"Apr, 1979"	"1979/04"	16537.04	5310	4544.20	27816.80
	"Vermont"	"50"	"May, 1979"	"1979/05"	19151.32	5487	6715.60	29029.50
	"Vermont"	"50"	"Jun, 1979"	"1979/06"	22268.71	5310	6913.80	30906.80
	"Vermont"	"50"	"Jul, 1979"	"1979/07"	21899.45	5487	12122.80	30069.10
	"Vermont"	"50"	"Aug, 1979"	"1979/08"	17789.90	5487	4717.00	26923.20
	"Vermont"	"50"	"Sep, 1979"	"1979/09"	15127.62	5310	4327.20	21684.50
	"Vermont"	"50"	"Oct, 1979"	"1979/10"	8938.96	5487	2737.10	16009.90
	"Vermont"	"50"	"Nov, 1979"	"1979/11"	6046.76	5310	1757.10	12545.90
	"Vermont"	"50"	"Dec, 1979"	"1979/12"	5968.73	5487	1808.00	9152.70
	"Vermont"	"50"	"Jan, 1980"	"1980/01"	6540.19	5487	1776.50	10759.40
	"Vermont"	"50"	"Feb, 1980"	"1980/02"	8380.56	5133	3179.20	14504.40
	"Vermont"	"50"	"Mar, 1980"	"1980/03"	13793.59	5487	4255.40	24284.50
	"Vermont"	"50"	"Apr, 1980"	"1980/04"	15575.43	5310	5280.50	27749.00
	"Vermont"	"50"	"May, 1980"	"1980/05"	20003.14	5487	6972.90	28799.70
	"Vermont"	"50"	"Jun, 1980"	"1980/06"	20359.42	5310	7741.50	30533.20
	"Vermont"	"50"	"Jul, 1980"	"1980/07"	20347.58	5487	8617.90	29986.40
	"Vermont"	"50"	"Aug, 1980"	"1980/08"	17958.89	5487	6726.50	26338.70
	"Vermont"	"50"	"Sep, 1980"	"1980/09"	14753.32	5310	5760.60	20739.20
	"Vermont"	"50"	"Oct, 1980"	"1980/10"	8682.86	5487	2171.30	17320.20
	"Vermont"	"50"	"Nov, 1980"	"1980/11"	5830.38	5310	1732.20	10375.80
	"Vermont"	"50"	"Dec, 1980"	"1980/12"	5703.25	5487	1668.90	9329.40
	"Vermont"	"50"	"Jan, 1981"	"1981/01"	6405.27	5487	2674.50	11899.00
	"Vermont"	"50"	"Feb, 1981"	"1981/02"	8390.03	4956	3396.30	15950.20
	"Vermont"	"50"	"Mar, 1981"	"1981/03"	12207.15	5487	3628.70	23849.20
	"Vermont"	"50"	"Apr, 1981"	"1981/04"	16001.76	5310	5729.90	27931.00
	"Vermont"	"50"	"May, 1981"	"1981/05"	20946.40	5487	7409.10	29243.30
	"Vermont"	"50"	"Jun, 1981"	"1981/06"	21283.57	5310	6878.60	30326.40
	"Vermont"	"50"	"Jul, 1981"	"1981/07"	20131.99	5487	5590.10	29314.70
	"Vermont"	"50"	"Aug, 1981"	"1981/08"	17533.83	5487	6453.10	26725.70
	"Vermont"	"50"	"Sep, 1981"	"1981/09"	12436.14	5310	3293.50	20843.90
	"Vermont"	"50"	"Oct, 1981"	"1981/10"	8656.17	5487	2351.00	15761.20
	"Vermont"	"50"	"Nov, 1981"	"1981/11"	6346.38	5310	1830.20	12122.40
	"Vermont"	"50"	"Dec, 1981"	"1981/12"	5323.14	5487	1940.40	8832.20
	"Vermont"	"50"	"Jan, 1982"	"1982/01"	6222.30	5487	1728.80	11544.80
	"Vermont"	"50"	"Feb, 1982"	"1982/02"	9480.47	4956	2667.70	17071.20
	"Vermont"	"50"	"Mar, 1982"	"1982/03"	15274.42	5487	6058.30	26271.80
	"Vermont"	"50"	"Apr, 1982"	"1982/04"	17729.68	5310	7981.70	29337.70
	"Vermont"	"50"	"May, 1982"	"1982/05"	18731.40	5487	5868.70	28908.30
	"Vermont"	"50"	"Jun, 1982"	"1982/06"	18367.38	5310	5723.10	30377.20
	"Vermont"	"50"	"Jul, 1982"	"1982/07"	22253.70	5487	8703.30	29392.80
	"Vermont"	"50"	"Aug, 1982"	"1982/08"	17727.43	5487	7969.60	25289.40
	"Vermont"	"50"	"Sep, 1982"	"1982/09"	14433.88	5310	4158.80	21425.10
	"Vermont"	"50"	"Oct, 1982"	"1982/10"	10404.64	5487	2827.30	17410.70
	"Vermont"	"50"	"Nov, 1982"	"1982/11"	6207.37	5310	1535.60	11535.30
	"Vermont"	"50"	"Dec, 1982"	"1982/12"	5589.67	5487	2097.40	8914.10
	"Vermont"	"50"	"Jan, 1983"	"1983/01"	6503.91	5487	1968.10	11462.90
	"Vermont"	"50"	"Feb, 1983"	"1983/02"	9537.70	4956	2535.50	16089.60
	"Vermont"	"50"	"Mar, 1983"	"1983/03"	13549.77	5487	3841.50	26147.70
	"Vermont"	"50"	"Apr, 1983"	"1983/04"	14404.10	5310	5056.90	28510.70
	"Vermont"	"50"	"May, 1983"	"1983/05"	16383.84	5487	5158.40	28608.20
	"Vermont"	"50"	"Jun, 1983"	"1983/06"	22684.36	5310	7143.50	30964.10
	"Vermont"	"50"	"Jul, 1983"	"1983/07"	20627.36	5487	12638.30	28692.10
	"Vermont"	"50"	"Aug, 1983"	"1983/08"	18480.75	5487	5159.70	27102.80
	"Vermont"	"50"	"Sep, 1983"	"1983/09"	15431.69	5310	5765.80	22104.70
	"Vermont"	"50"	"Oct, 1983"	"1983/10"	10191.55	5487	2938.50	16294.70
	"Vermont"	"50"	"Nov, 1983"	"1983/11"	6183.93	5310	1847.30	12442.50
	"Vermont"	"50"	"Dec, 1983"	"1983/12"	4893.11	5487	1737.30	8797.50
	"Vermont"	"50"	"Jan, 1984"	"1984/01"	6430.49	5487	1612.10	11140.80
	"Vermont"	"50"	"Feb, 1984"	"1984/02"	8914.03	5133	2752.70	16459.60
	"Vermont"	"50"	"Mar, 1984"	"1984/03"	14300.23	5487	4554.50	25087.60
	"Vermont"	"50"	"Apr, 1984"	"1984/04"	16382.18	5310	5322.70	29136.60
	"Vermont"	"50"	"May, 1984"	"1984/05"	15027.79	5487	6636.30	26182.40
	"Vermont"	"50"	"Jun, 1984"	"1984/06"	21337.19	5310	6759.00	30808.90
	"Vermont"	"50"	"Jul, 1984"	"1984/07"	20239.61	5487	6046.80	28424.60
