"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M"
"id","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!White alone","Margin of Error!!Total:!!White alone","Estimate!!Total:!!Black or African American alone","Margin of Error!!Total:!!Black or African American alone","Estimate!!Total:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!American Indian and Alaska Native alone","Estimate!!Total:!!Asian alone","Margin of Error!!Total:!!Asian alone","Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Some other race alone","Margin of Error!!Total:!!Some other race alone","Estimate!!Total:!!Two or more races:","Margin of Error!!Total:!!Two or more races:","Estimate!!Total:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races"
"0500000US13227","Pickens County, Georgia","31387","*****","27993","683","324","189","297","319","134","53","16","25","26","39","2597","606","0","28","2597","606"
"0500000US13229","Pierce County, Georgia","19250","*****","16503","236","1799","133","79","64","0","21","0","21","587","254","282","150","52","56","230","139"
"0500000US13231","Pike County, Georgia","18327","*****","16152","56","1641","134","0","21","97","70","0","21","78","57","359","105","0","21","359","105"
"0500000US13233","Polk County, Georgia","41908","*****","33219","607","5035","324","190","231","154","131","20","28","2174","584","1116","383","0","28","1116","383"
"0500000US13235","Pulaski County, Georgia","11216","*****","6743","494","4252","485","14","22","30","40","0","21","25","34","152","144","7","10","145","142"
"0500000US13237","Putnam County, Georgia","21691","*****","14970","390","5689","146","7","16","133","57","0","25","620","388","272","158","0","25","272","158"
"0500000US13239","Quitman County, Georgia","2289","180","865","147","1188","211","0","13","168","147","4","8","0","13","64","56","0","13","64","56"
"0500000US13241","Rabun County, Georgia","16645","*****","15313","274","449","152","55","87","188","143","1","3","507","282","132","78","19","29","113","71"
"0500000US13243","Randolph County, Georgia","6973","*****","2422","295","4351","308","0","19","0","19","0","19","75","117","125","103","17","28","108","97"
"0500000US13245","Richmond County, Georgia","201852","*****","74934","725","113946","989","538","117","3809","297","434","62","2913","765","5278","736","586","243","4692","740"
"0500000US13247","Rockdale County, Georgia","89717","*****","34832","747","49114","767","88","92","1775","88","182","263","1599","682","2127","584","356","168","1771","514"
"0500000US13249","Schley County, Georgia","5221","*****","3638","280","1328","253","0","19","0","19","0","19","196","201","59","63","2","3","57","62"
"0500000US13251","Screven County, Georgia","13989","*****","7783","106","5824","58","24","22","104","21","0","21","103","96","151","93","10","18","141","93"
"0500000US13253","Seminole County, Georgia","8321","*****","5170","54","2760","111","0","19","65","69","0","19","48","55","278","111","43","56","235","121"
"0500000US13255","Spalding County, Georgia","65306","*****","40803","215","22261","365","260","76","663","120","0","31","265","153","1054","385","69","94","985","392"
"0500000US13257","Stephens County, Georgia","25750","*****","21785","265","3064","212","45","38","172","161","2","3","310","264","372","202","6","12","366","203"
"0500000US13259","Stewart County, Georgia","6293","*****","1483","21","3328","252","9","17","203","81","0","19","1174","246","96","92","14","24","82","87"
"0500000US13261","Sumter County, Georgia","30064","*****","12836","391","15712","241","6","9","410","46","0","28","601","394","499","258","48","35","451","256"
"0500000US13263","Talbot County, Georgia","6321","*****","2606","40","3649","59","2","3","35","35","0","19","4","6","25","19","0","19","25","19"
"0500000US13265","Taliaferro County, Georgia","1611","180","547","96","1000","172","0","13","12","18","0","13","48","68","4","8","0","13","4","8"
"0500000US13267","Tattnall County, Georgia","25382","*****","14907","196","7446","105","84","55","48","40","5","10","2504","246","388","174","232","142","156","84"
"0500000US13269","Taylor County, Georgia","8116","*****","4682","39","3081","239","0","19","149","150","0","19","174","191","30","33","0","19","30","33"
"0500000US13271","Telfair County, Georgia","16035","*****","8349","151","6615","240","13","16","17","27","0","21","867","192","174","134","27","29","147","133"
"0500000US13273","Terrell County, Georgia","8737","*****","3164","61","5220","227","7","15","271","202","0","19","41","81","34","39","2","4","32","38"
"0500000US13275","Thomas County, Georgia","44630","*****","26765","268","16240","349","60","61","74","46","23","36","414","235","1054","365","17","22","1037","365"
"0500000US13277","Tift County, Georgia","40541","*****","26142","490","12007","237","105","30","559","63","0","28","1121","474","607","232","46","42","561","236"
"0500000US13279","Toombs County, Georgia","26972","*****","17156","365","6961","257","3","6","245","25","0","25","2152","400","455","250","116","125","339","218"
"0500000US13281","Towns County, Georgia","11617","*****","11140","82","173","75","41","31","60","40","0","21","90","75","113","56","13","17","100","54"
"0500000US13283","Treutlen County, Georgia","6795","*****","4960","280","1792","275","0","19","0","19","0","19","19","25","24","22","0","19","24","22"
"0500000US13285","Troup County, Georgia","69919","*****","40778","311","25307","279","209","175","1586","184","0","31","830","274","1209","330","254","193","955","307"
"0500000US13287","Turner County, Georgia","7943","*****","4550","118","3241","104","0","19","61","73","0","19","79","105","12","25","0","19","12","25"
"0500000US13289","Twiggs County, Georgia","8229","*****","4589","49","3526","104","0","19","17","23","0","19","0","19","97","87","0","19","97","87"
"0500000US13291","Union County, Georgia","23288","*****","22580","68","173","93","128","59","72","32","0","25","31","45","304","90","29","39","275","79"
"0500000US13293","Upson County, Georgia","26236","*****","17868","249","7290","413","167","4","119","63","210","252","144","228","438","272","110","74","328","268"
"0500000US13295","Walker County, Georgia","69039","*****","63519","242","2840","246","118","126","565","112","9","16","495","305","1493","409","403","211","1090","298"
"0500000US13297","Walton County, Georgia","91442","*****","70869","516","16177","293","121","141","1255","241","25","33","1493","546","1502","350","197","131","1305","363"
"0500000US13299","Ware County, Georgia","35593","*****","23071","336","10739","290","200","182","374","50","23","30","460","230","726","393","123","183","603","384"
"0500000US13301","Warren County, Georgia","5297","*****","1986","11","3237","62","0","19","32","50","0","19","4","7","38","39","31","38","7","11"
"0500000US13303","Washington County, Georgia","20436","*****","8909","100","10856","187","48","64","137","12","0","25","159","90","327","171","10","19","317","170"
"0500000US13305","Wayne County, Georgia","29788","*****","22251","342","6127","212","31","33","182","115","0","25","405","249","792","363","123","132","669","383"
"0500000US13307","Webster County, Georgia","2610","*****","1390","182","971","138","9","15","0","13","0","13","191","154","49","52","0","13","49","52"
"0500000US13309","Wheeler County, Georgia","7928","*****","4465","8","3440","37","0","19","0","19","0","19","0","19","23","35","0","19","23","35"
"0500000US13311","White County, Georgia","29489","*****","27699","185","430","173","172","133","171","25","1","2","423","284","593","284","281","229","312","175"
"0500000US13313","Whitfield County, Georgia","104237","*****","92420","1226","4011","266","815","537","1536","128","4","7","3966","1160","1485","396","296","153","1189","345"
"0500000US13315","Wilcox County, Georgia","8824","*****","5567","58","3131","61","34","46","0","19","0","19","51","60","41","33","0","19","41","33"
"0500000US13317","Wilkes County, Georgia","9844","*****","5182","165","4193","118","0","19","38","51","0","19","341","165","90","104","2","4","88","104"
"0500000US13319","Wilkinson County, Georgia","9010","*****","5333","35","3509","87","11","9","0","19","5","8","35","35","117","86","0","19","117","86"
"0500000US13321","Worth County, Georgia","20494","*****","14049","211","5741","151","77","40","162","3","6","11","85","108","374","245","190","197","184","153"
"0500000US15001","Hawaii County, Hawaii","199459","*****","66493","889","1266","194","977","413","44971","1911","24338","1360","3799","1035","57615","2723","810","263","56805","2708"
"0500000US15003","Honolulu County, Hawaii","984821","*****","206218","1246","23603","962","1900","289","420093","3068","93980","1799","10332","1019","228695","3801","7134","831","221561","3751"
"0500000US15005","Kalawao County, Hawaii","66","15","16","7","2","2","1","4","14","8","18","6","0","11","15","8","0","11","15","8"
"0500000US15007","Kauai County, Hawaii","71769","*****","23229","305","309","127","408","136","23698","864","6568","492","437","180","17120","1112","489","248","16631","1096"
"0500000US15009","Maui County, Hawaii","165979","15","58891","1019","845","146","424","163","48579","1540","18093","814","2865","791","36282","1987","761","243","35521","1968"
"0500000US16001","Ada County, Idaho","456849","*****","413350","1326","6274","756","2407","505","11617","786","839","241","6965","896","15397","1330","1125","386","14272","1340"
"0500000US16003","Adams County, Idaho","4097","*****","3911","13","16","21","72","45","0","12","8","17","10","13","80","43","0","12","80","43"
"0500000US16005","Bannock County, Idaho","85765","*****","76327","532","603","139","2536","298","1688","203","158","101","1683","374","2770","429","454","208","2316","380"
"0500000US16007","Bear Lake County, Idaho","6000","*****","5659","69","53","32","68","60","40","26","0","17","114","78","66","46","42","36","24","25"
"0500000US16009","Benewah County, Idaho","9138","*****","7916","61","6","6","853","83","29","30","71","46","14","17","249","69","0","17","249","69"
"0500000US16011","Bingham County, Idaho","45839","*****","37701","715","143","84","2936","347","263","111","24","27","3197","552","1575","452","239","211","1336","438"
"0500000US16013","Blaine County, Idaho","22373","*****","21206","304","98","75","159","197","237","121","38","62","276","207","359","296","201","268","158","114"
"0500000US16015","Boise County, Idaho","7378","*****","7016","28","19","20","32","21","71","46","5","8","23","24","212","56","7","11","205","54"
"0500000US16017","Bonner County, Idaho","43611","*****","41441","151","127","89","378","161","298","89","53","52","248","111","1066","212","133","63","933","203"
"0500000US16019","Bonneville County, Idaho","114392","*****","102331","892","583","236","512","200","1169","170","127","82","6523","862","3147","465","559","247","2588","405"
"0500000US16021","Boundary County, Idaho","11845","*****","11145","111","63","58","161","74","144","66","65","58","80","80","187","69","0","19","187","69"
"0500000US16023","Butte County, Idaho","2581","*****","2567","15","4","5","0","12","0","12","0","12","10","14","0","12","0","12","0","12"
"0500000US16025","Camas County, Idaho","1048","125","1045","125","0","12","0","12","0","12","0","12","0","12","3","4","0","12","3","4"
"0500000US16027","Canyon County, Idaho","217633","*****","180081","1975","893","351","2257","591","1846","300","598","164","23539","2032","8419","1039","2775","748","5644","716"
"0500000US16029","Caribou County, Idaho","6953","*****","6636","82","0","17","11","13","4","7","0","17","139","82","163","11","0","17","163","11"
"0500000US16031","Cassia County, Idaho","23690","*****","22067","414","52","46","277","100","139","56","14","17","819","406","322","142","30","38","292","137"
"0500000US16033","Clark County, Idaho","913","125","825","116","7","10","42","42","0","12","0","12","39","37","0","12","0","12","0","12"
"0500000US16035","Clearwater County, Idaho","8673","*****","8040","69","46","35","191","60","35","17","20","21","121","75","220","74","20","19","200","71"
"0500000US16037","Custer County, Idaho","4169","*****","3807","80","5","7","46","49","0","12","0","12","45","40","266","82","38","48","228","65"
"0500000US16039","Elmore County, Idaho","26743","*****","22766","383","720","145","555","220","705","134","107","92","803","346","1087","252","64","50","1023","260"
